,price (CLP),rooms,size (m2),address
673,330000,1.0,35.0,"Lira 85, 8.3298e+06 - 8.3301e+06 Santiago, Región Metropolitana, Chile, Santa Isabel, Santiago"
674,365000,1.0,40.0,"Santo Domingo 755, Santiago, Chile, Centro Histórico De Santiago, Santiago"
675,280000,2.0,40.0,"San Diego, Parque O'higgins, Santiago"
676,308750,1.0,38.0,"Chiloe, Parque O'higgins, Santiago"
677,300000,1.0,30.0,"San Francisco, San Diego, Santiago"
678,360000,1.0,39.0,"Vicuña Mackena 1947, Bogotá - Sierra Bella, Santiago"
679,450000,1.0,42.0,"Merced 562, Santiago, Chile, Centro Histórico De Santiago, Santiago"
680,260000,2.0,38.0,"Zenteno 1200 - 1500, Santiago, Chile, Parque O'higgins, Santiago"
681,246500,1.0,26.0,"Mario Kreutzberger, Centro Histórico De Santiago, Santiago"
683,365000,1.0,34.0,"Avenida Brasil, Barrio Brasil, Santiago"
684,400000,2.0,52.0,"Padre Alonso De Ovalle 600 - 900, Santiago, Chile, Bulnes, Santiago"
685,430000,1.0,36.0,"Santo Domingo 600 - 900, Santiago, Chile, Centro Histórico De Santiago, Santiago"
686,400000,2.0,47.0,"Carmen, Santa Isabel, Santiago"
687,490000,3.0,70.0,"Cueto 1221, Santiago, Chile, Parque Los Reyes, Santiago"
688,305000,1.0,30.0,"Amunátegui, Centro Histórico De Santiago, Santiago"
690,350000,1.0,38.0,"General Bulnes 158, Santiago, Chile, Barrio Yungay, Santiago"
691,300000,1.0,26.0,"Avenida Portugal & Porvenir, Santiago, Chile, Barrio Diez De Julio, Santiago"
692,350000,1.0,30.0,"Nueva San Martín 1490, Santiago, Chile, Centro Histórico De Santiago, Santiago"
693,450000,2.0,50.0,"Lord Cochrane 173, Santiago, Chile, Bulnes, Santiago"
694,260000,1.0,35.0,"Tenderini 85, Santiago, Chile, Centro Histórico De Santiago, Santiago"
695,290000,1.0,38.0,"Av. Vicuña Mackenna 563, Santiago, Chile, Santa Isabel, Santiago"
696,370000,2.0,60.0,"San Francisco 620, Santiago, Chile, San Diego, Santiago"
697,290000,1.0,29.0,"Lord Cochrane 1 - 300, Santiago, Chile, Bulnes, Santiago"
698,270000,1.0,31.0,"Serrano 266, Santiago, Chile, Bulnes, Santiago"
699,290000,1.0,32.0,"San Isidro 292, Santiago, Chile, Santa Isabel, Santiago"
700,470000,2.0,62.0,"Carmen 602, Santiago, Chile, Santa Isabel, Santiago"
701,320000,1.0,32.0,"Avenida Vicuña Mackenna 327, Depto 300 - 600, Santiago, Chile, Santa Isabel, Santiago"
702,315000,1.0,35.0,"Avenida Santa Rosa, San Diego, Santiago"
703,380000,2.0,49.0,"San Isidro 488, Santiago, Chile, Santa Isabel, Santiago"
704,400000,1.0,38.0,"Avenida Vicuña Mackenna 327, Santiago, Chile, Santa Isabel, Santiago"
705,400000,2.0,55.0,"Amunátegui 600, Santiago, Chile, Centro Histórico De Santiago, Santiago"
706,395000,1.0,30.0,"Monjitas 300 - 600, Santiago, Chile, Barrio Lastarria, Santiago"
707,590000,2.0,80.0,"José Miguel Carrera 359, Santiago, Chile, Ejército - Toesca, Santiago"
708,380000,2.0,45.0,"Catedral 2165, Santiago, Chile, Barrio Brasil, Santiago"
709,325000,1.0,36.0,"Morandé 580, Santiago, Chile, Centro Histórico De Santiago, Santiago"
710,300000,1.0,36.0,"Santo Domingo 1200 - 1500, Santiago, Chile, Centro Histórico De Santiago, Santiago"
711,500000,3.0,72.0,"San Francisco 632, Santiago, Chile, San Diego, Santiago"
712,390000,2.0,48.0,"Tarapacá 890, Santiago, Chile, Bulnes, Santiago"
714,280000,1.0,30.0,"Tarapacá 1331, Santiago, Chile, Bulnes, Santiago"
715,520000,2.0,53.0,"Argomedo 300 - 600, Santiago, Región Metropolitana, Chile, Santa Isabel, Santiago"
716,320000,1.0,35.0,"Sazié 2496, Santiago, Chile, Barrio República, Santiago"
717,650000,4.0,123.0,"Enrique Mac Iver 600 - 900, Santiago, Chile, Centro Histórico De Santiago, Santiago"
718,300000,2.0,39.0,"Serrano 611, Santiago, Chile, San Diego, Santiago"
719,290000,1.0,35.0,"Santo Domingo 1243, Santiago, Chile, Centro Histórico De Santiago, Santiago"
720,550000,2.0,50.0,"Santa Isabel 431, Santiago, Chile, Santa Isabel, Santiago"
721,310000,1.0,31.0,"Carmen 660, Santiago, Chile, Barrio Diez De Julio, Santiago"
722,290000,1.0,38.0,"Avenida Beaucheff 965, Parque O'higgins, Santiago"
723,480000,2.0,54.0,"Arturo Prat 636, Santiago, Chile, San Diego, Santiago"
724,320000,1.0,27.0,"Santa Isabel 571, Santiago, Chile, Santa Isabel, Santiago"
725,300000,1.0,29.0,"Avenida Vicuña Mackenna 601, Santiago, Chile, Santa Isabel, Santiago"
726,300000,1.0,33.0,"Arturo Prat 399, Santiago, Chile, San Diego, Santiago"
728,440000,2.0,56.0,"Arturo Prat 1312, Piso 11, Santiago, Chile, Parque O'higgins, Santiago"
729,330000,1.0,35.0,"Av. Almte. Blanco Encalada, Santiago, Chile, Barrio República, Santiago"
730,300000,1.0,30.0,"General Mackenna 1555, Santiago, Chile, Centro Histórico De Santiago, Santiago"
731,280000,2.0,45.0,"Padre Miguel De Olivares 1405, Santiago, Chile, Bulnes, Santiago"
732,350000,1.0,33.0,"Avenida Vicuña Mackenna 327, Santiago, Chile, Santa Isabel, Santiago"
733,320000,1.0,36.0,"Enrique Mac Iver 534, Santiago, Chile, Centro Histórico De Santiago, Santiago"
734,315000,1.0,33.0,"Avenida Vicuña Mackenna 1433, Santiago, Chile, Bogotá - Sierra Bella, Santiago"
735,380000,1.0,33.0,"Entre Calles Toesca Y Gay - Av. Ejército Libertador 560, Santiago, Chile, Ejército - Toesca, Santiago"
736,320000,1.0,32.0,"Compañía De Jesús 1429, Santiago, Chile, Centro Histórico De Santiago, Santiago"
737,320000,1.0,34.0,"General Jofré 202, Santiago, Chile, Santa Isabel, Santiago"
738,290000,1.0,32.0,"Lira, Santiago, Chile, Bogotá - Sierra Bella, Santiago"
739,260000,1.0,48.0,"Huerfanos 3026, Santiago, Chile, Barrio Yungay, Santiago"
740,310000,2.0,43.0,"Presidente Balmaceda 2914, Santiago, Chile, Parque Los Reyes, Santiago"
741,450000,2.0,48.0,"Vergara 548, Santiago, Chile, Ejército - Toesca, Santiago"
742,330000,1.0,32.0,"Tarapacá 600 - 900, Santiago, Chile, Bulnes, Santiago"
743,315000,1.0,35.0,"Arturo Prat  Sn, San Diego, Santiago"
744,270000,1.0,33.0,"Avenida Manuel Rodríguez 881, Santiago, Chile, Centro Histórico De Santiago, Santiago"
745,410000,2.0,56.0,"Vergara 559, Santiago, Chile, Ejército - Toesca, Santiago"
746,380000,2.0,42.0,"Sta. Isabel 797, Santiago, Chile, San Diego, Santiago"
747,300000,1.0,30.0,"San Francisco 526, Santiago, Chile, San Diego, Santiago"
748,320000,1.0,30.0,"Lira 526, Santiago, Chile, Santa Isabel, Santiago"
749,280000,1.0,36.0,"Avenida Portugal 910, Santiago, Chile, Barrio Diez De Julio, Santiago"
750,380000,2.0,48.0,"Tarapacá 890, Santiago, Chile, Bulnes, Santiago"
751,360000,1.0,35.0,"Carmen 300 - 600, Santiago, Chile, Santa Isabel, Santiago"
752,300000,1.0,32.0,"Carmen 602, Santiago, Chile, Santa Isabel, Santiago"
753,350000,1.0,30.0,"San Isidro 1 - 300, Santiago, Chile, Santa Isabel, Santiago"
754,290000,1.0,30.0,"Mario Kreutzberger 1558, Santiago, Chile, Centro Histórico De Santiago, Santiago"
756,369000,1.0,40.0,"San Martín 413, Santiago, Chile, Centro Histórico De Santiago, Santiago"
757,310000,1.0,38.0,"Avenida Mapocho 1450, Santiago, Chile, Centro Histórico De Santiago, Santiago"
758,285000,1.0,30.0,"Enrique Mac Iver 300 - 600, Santiago, Chile, Centro Histórico De Santiago, Santiago"
759,410000,2.0,0.0,"San Isidro 520, Santiago, Chile, Santa Isabel, Santiago"
760,420000,2.0,53.0,"Lord Cochrane 1007, Santiago, Chile, Parque Almagro, Santiago"
761,150000,1.0,28.0,"Catedral 1289, Centro Histórico De Santiago, Santiago"
762,530000,3.0,75.0,"Huérfanos 1977, Barrio Brasil, Santiago"
763,500000,2.0,70.0,"Fray Camilo Henríquez 165, Santiago, Chile, Santa Isabel, Santiago"
764,370000,2.0,50.0,"San Isidro 234, Santiago, Chile, Santa Isabel, Santiago"
765,550000,2.0,53.0,"Padre Luis De Valdivia, 339, Barrio Lastarria, Santiago"
766,440000,2.0,58.0,"Av. Vicuña Mackenna 1575, Ñuñoa, Santiago, Chile, Bogotá - Sierra Bella, Santiago"
767,350000,2.0,45.0,"Arriendo Depto Santiago 2d+2b+0est+1bod 47m2 Lira/sta Isabel, Santa Isabel, Santiago"
768,600000,3.0,80.0,"Argomedo 320, Santa Isabel, Santiago"
769,170000,1.0,34.0,"San Isidro 635, Santiago, Chile, Barrio Diez De Julio, Santiago"
771,550000,3.0,79.0,"Almirante Barroso 1 - 300, Santiago, Chile, Barrio Brasil, Santiago"
772,400000,2.0,58.0,"Av. Vicuña Mackenna 1575, Ñuñoa, Santiago, Chile, Bogotá - Sierra Bella, Santiago"
773,350000,1.0,39.0,"General Las Heras / Metro Toesca, Ejército - Toesca, Santiago"
774,450000,2.0,46.0,"Lira, 526, Santa Isabel, Santiago"
775,300000,2.0,50.0,"Serrano 600 - 900, Santiago, Chile, San Diego, Santiago"
776,450000,3.0,55.0,"Metro Matta, Barrio Diez De Julio, Santiago"
777,435000,2.0,70.0,"San Diego 1 - 300, Santiago, Chile, Bulnes, Santiago"
778,300000,1.0,34.0,"Avenida Vicuña Mackenna 1575, Ñuñoa, Santiago, Chile, Bogotá - Sierra Bella, Santiago"
779,360000,2.0,54.0,"Amunátegui 600 - 900, Santiago, Chile, Centro Histórico De Santiago, Santiago"
780,590000,2.0,48.0,"Merced / Monjitas, Barrio Lastarria, Santiago"
781,440000,2.0,47.0,"Lira 527, Santa Isabel, Santiago"
782,500000,3.0,65.0,"Echaurren 52, Barrio República, Santiago"
783,460000,1.0,39.0,"Arrienda Depto Loft +est. Y Bod.,  Santa Victoria 538, Santa Isabel, Santiago"
784,340000,2.0,50.0,"San Isidro 435, Santiago, Chile, Santa Isabel, Santiago"
785,400000,2.0,47.0,"Argomedo 320, Santa Isabel, Santiago"
786,420000,2.0,48.0,"Santa Elena / Coquimbo, Barrio Diez De Julio, Santiago"
787,320000,2.0,55.0,"Carmen 566, Santiago, Chile, Santa Isabel, Santiago"
788,350000,1.0,40.0,"Centro Histórico De Santiago, Santiago"
789,350000,2.0,60.0,"Pedro Lagos 1390, Santiago, Chile, Parque O'higgins, Santiago"
790,350000,2.0,50.0,"Metro Toesca / Moneda, Parque Almagro, Santiago"
791,300000,1.0,34.0,"Avenida Vicuña Mackenna 1575, Ñuñoa, Santiago, Chile, Bogotá - Sierra Bella, Santiago"
792,320000,1.0,46.0,"Nataniel Cox, Parque Almagro, Santiago"
793,300000,1.0,27.0,"Metro Santa Ana, Barrio Brasil, Santiago"
794,300000,2.0,37.0,"A Dos Cuadras Del Metro Parque Ohiggins, Parque Almagro, Santiago"
795,340000,1.0,30.0,"Santa Elena 898, Barrio Diez De Julio, Santiago"
796,300000,1.0,30.0,"Raulí 300 - 600, Santiago, Chile, Santa Isabel, Santiago"
797,500000,2.0,54.0,"Gracia Con Vicuña Mackenna, Barrio Diez De Julio, Santiago"
798,455000,2.0,54.0,"Departamentos A Estrenar, Entre Metro Irarrazaval Y Metro Ñuble Con Y Sin Estacionamiento, Bogotá - Sierra Bella, Santiago"
799,280000,1.0,32.0,"Serrano 611, Santiago, Chile, San Diego, Santiago"
800,350000,1.0,42.0,"Santo Domingo, 1457, Centro Histórico De Santiago, Santiago"
801,330000,2.0,41.0,"San Pablo 1443, Centro Histórico De Santiago, Santiago"
802,440000,2.0,42.0,"Lira Con Santa Victoria, Santa Isabel, Santiago"
803,450000,2.0,65.0,"Servicio De Registro Civil E Identificacion, Centro Histórico De Santiago, Santiago"
804,300000,1.0,29.0,"Arriendo Depto. Metro Irarrázaval 1d+1b 1048, Barrio Diez De Julio, Santiago"
805,450000,2.0,45.0,"Santa Victoria, Portugal, Vicuña Mackenna, Santa Isabel, Santiago"
806,250000,1.0,27.0,"Avenida Ejército Libertador 691, Santiago, Chile, Ejército - Toesca, Santiago"
807,450000,1.0,50.0,"San Isidro 65, 8330043 Santiago, Región Metropolitana, Chile, Santa Isabel, Santiago"
808,380000,1.0,53.0,"Muy Amplio, 53 Mts2, 1 Dorm+bod, Conexion Lavadora, Centro Histórico De Santiago, Santiago"
809,350000,1.0,32.0,"Santa Isabel 360, Santiago, Chile, Santa Isabel, Santiago"
810,350000,1.0,39.0,"Excelente Departamento A Pasos De Metro Parque Almagro, Frente A Universidad Central., San Diego, Santiago"
811,320000,1.0,32.0,"José Miguel Carrera Metro Los Héroes, Ejército - Toesca, Santiago"
812,320000,1.0,32.0,"Gral. Rondizzoni 2030, Parque O'higgins, Santiago"
813,349990,1.0,39.0,"Franklin 160, Bogotá - Sierra Bella, Santiago"
814,380000,1.0,34.0,"José Miguel Carrera, 359, Ejército - Toesca, Santiago"
815,400000,2.0,50.0,"Argomedo 321, Santiago, Chile, Santa Isabel, Santiago"
816,350000,2.0,37.0,"Vicuña Makena / Ñuble, Bogotá - Sierra Bella, Santiago"
817,290000,1.0,30.0,"Avenida San Ignacio 1 - 300, Santiago, Chile, Dieciocho, Santiago"
818,430000,1.0,40.0,"Santa Victoria 99, Santiago, Chile, Santa Isabel, Santiago"
820,330000,1.0,35.0,"Santa Elena / Coquimbo, Barrio Diez De Julio, Santiago"
821,290000,1.0,32.0,"Santa Isabel, Santiago"
822,530000,2.0,62.0,"Franklin  200, Bogotá - Sierra Bella, Santiago"
823,300000,1.0,39.0,"Matucana 1161, Santiago"
824,325000,2.0,41.0,"Zenteno 1490, Parque O'higgins, Santiago"
825,500000,2.0,67.0,"Libertador Bernardo O Higgins 240, Barrio San Borja, Santiago"
826,295000,1.0,34.0,"1d &#43; 1b Sin Estacionamiento Metro Irarrázaval (l5), Bogotá - Sierra Bella, Santiago"
827,380000,2.0,42.0,"Avenida España 1 - 300, Santiago, Chile, Barrio República, Santiago"
828,300000,1.0,29.0,"Arriendo Depto. 1d 1b, Padre Miguel De Olivares, Santiago, Bulnes, Santiago"
829,435000,2.0,54.0,"Teatinos / Santo Domingo, Centro Histórico De Santiago, Santiago"
830,590000,2.0,70.0,"Barrio Universitario, Ejército - Toesca, Santiago"
831,350000,1.0,39.0,"Av. Vicuña Mackenna, 2024, Bogotá - Sierra Bella, Santiago"
832,450000,2.0,57.0,"Agustinas Entre Manuel Rodriguez Y Tucapel Jimenez, Centro Histórico De Santiago, Santiago"
833,395000,2.0,48.0,"Metro Ñuble, Bogotá - Sierra Bella, Santiago"
834,285000,1.0,40.0,"Metro Santa Lucía L1-no Amoblado, Santa Isabel, Santiago"
835,400000,2.0,62.0,"Coquimbo 1331, Santiago, Chile, Parque Almagro, Santiago"
836,300000,1.0,28.0,"Metro Parque Almagro, Parque Almagro, Santiago"
837,340000,1.0,35.0,"San Diego 300 - 600, Santiago, Chile, Santiago"
838,350000,2.0,45.0,"Sargento Aldea 1156, Parque O'higgins, Santiago"
839,630000,3.0,82.0,"Lira 1 - 300, Santiago, Chile, Santa Isabel, Santiago"
840,300000,1.0,34.0,"Santa Isabel, Santiago"
841,314000,1.0,25.0,"Lira 320, Metro Santa Lucia Universidad Católica., Santa Isabel, Santiago"
842,400000,1.0,33.0,"Santa Isabel 326, Santiago, Chile, Santa Isabel, Santiago"
843,360000,1.0,37.0,"Av Portugal Con Av Santa Isabel, Santa Isabel, Santiago"
844,280000,1.0,22.0,"Arturo Prat 324, Santiago, Chile, San Diego, Santiago"
845,380000,2.0,50.0,"Arriendo Depto. 2d 1b 1e 1bod, Maturana 750, Santiago, Barrio Brasil, Santiago"
846,500000,3.0,54.0,"Sargento Aldea 1156, Parque O'higgins, Santiago"
847,460000,2.0,64.0,"Morandé 500 - 800 Centro Histórico De Santiago, Centro Histórico De Santiago, Santiago"
848,390000,2.0,40.0,"Eleuterio Ramírez 1070, Santiago, Chile, San Diego, Santiago"
849,350000,1.0,36.0,"A 1 Cuadra De Santa Isabel, San Diego, Santiago"
850,350000,1.0,36.0,"A 1 Cuadra De Santa Isabel, San Diego, Santiago"
851,389000,2.0,37.0,"Vicuña Mackenna, Barrio Diez De Julio, Santiago"
852,280000,1.0,30.0,"Martinez De Rozas / Cumming 368, Parque Los Reyes, Santiago"
853,320000,2.0,44.0,"Santo Domingo 1200 - 1500, Santiago, Chile, Centro Histórico De Santiago, Santiago"
854,420000,3.0,55.0,"Metro Matta, Barrio Diez De Julio, Santiago"
855,365000,2.0,57.0,"Santa Victoria 411, Santiago, Chile, Santa Isabel, Santiago"
856,250000,1.0,22.0,"Cienfuegos / Metro Los Héroes, Barrio Brasil, Santiago"
857,550000,2.0,68.0,"Compañía De Jesús 1429, Centro Histórico De Santiago, Santiago"
861,260000,1.0,28.0,"Av. Mapocho 1800 - 2100, Santiago, Región Metropolitana, Chile, Parque Los Reyes, Santiago"
862,380000,2.0,50.0,"Catedral 1837, Barrio Brasil, Santiago"
863,280000,1.0,28.0,"Santo Domingo/amunategui 1d-1b, Centro Histórico De Santiago, Santiago"
864,300000,1.0,34.0,"Metro Cal Y Canto, Centro Histórico De Santiago, Santiago"
865,275000,1.0,25.0,"Manuel Antonio Tocornal 1502, Santiago, Chile, Bogotá - Sierra Bella, Santiago"
866,450000,2.0,43.0,"Departamento En Arriendo En Santiago Centro, Parque O'higgins, Santiago"
867,370000,1.0,45.0,"Santo Domingo 1450, Centro Histórico De Santiago, Santiago"
869,500000,2.0,62.0,"San Francisco 600 - 900, Santiago, Chile, San Diego, Santiago"
870,330000,1.0,35.0,"Portugal / Santa Victoria, Santa Isabel, Santiago"
871,330000,1.0,31.0,"San Diego 300 - 600, Santiago, Chile, Santiago"
872,340000,1.0,40.0,"Barrio Republica, Ejército - Toesca, Santiago"
873,260000,1.0,19.0,"Av. Mapocho 1800 - 2100, Santiago, Región Metropolitana, Chile, Parque Los Reyes, Santiago"
874,400000,2.0,57.0,"Agustinas Entre Manuel Rodriguez Y Tucapel Jimenez, Centro Histórico De Santiago, Santiago"
875,440000,2.0,47.0,"Arriendo Departamento Nuevo Metro Parque Almagro, San Diego, Santiago"
876,480000,2.0,47.0,"Arriendo Departamento Nuevo Metro Parque Almagro, San Diego, Santiago"
877,470000,2.0,47.0,"Departamento Nuevo En Arriendo, Parque O'higgins, Santiago"
878,430000,2.0,47.0,"Departamento Nuevo En Arriendo, Parque O'higgins, Santiago"
879,300000,1.0,30.0,"Metro Santa Isabel, Santa Isabel, Santiago"
880,300000,1.0,43.0,"A Pasos Del Metro U.l.a, Barrio Yungay, Santiago"
881,350000,2.0,48.0,"Pérez Freire 1841, Santiago, Chile, Parque O'higgins, Santiago"
882,390000,1.0,40.0,"Eyzaguirre, Barrio República, Santiago"
883,400000,2.0,47.0,"Curicó 385, Santiago, Chile, Santa Isabel, Santiago"
884,300000,1.0,35.0,"Huerfanos 1400, Santiago, Chile, Centro Histórico De Santiago, Santiago"
885,320000,2.0,40.0,"Coquimbo 1 - 300, Santiago, Ñuñoa, Chile, Barrio Diez De Julio, Santiago"
886,500000,3.0,56.0,"Sargento Aldea 1156, Parque O'higgins, Santiago"
887,300000,1.0,25.0,"A Pasos Del Metro Quinta Normal, Barrio Yungay, Santiago"
888,465000,2.0,80.0,"Barrio Yungay, Santiago"
889,300000,1.0,30.0,"San Isidro 154, Santiago, Chile, Santa Isabel, Santiago"
890,280000,1.0,26.0,"García Reyes 1 - 300, Barrio Yungay, Santiago"
891,440000,2.0,40.0,"Lord Cochrane 220, Santiago, Chile, Bulnes, Santiago"
892,440000,2.0,49.0,"General Jofre, 375, Santa Isabel, Santiago"
893,530000,2.0,65.0,"Angamos 300 - 600, Santiago, Chile, Santa Isabel, Santiago"
894,360000,2.0,54.0,"San Martin/amunategui, Centro Histórico De Santiago, Santiago"
895,330000,1.0,33.0,"Acogedor Y Luminoso Departamento De 1 Dormitorio En Arriendo, Bogotá - Sierra Bella, Santiago"
896,350000,2.0,51.0,"San Martin 841, Condominio Step, Centro Histórico De Santiago, Santiago"
897,300000,1.0,31.0,"Av. Mapocho 1800 - 2100, Santiago, Región Metropolitana, Chile, Parque Los Reyes, Santiago"
898,450000,2.0,49.0,"Departamento Nuevo A Pasos Metro Los Héroes, Centro Histórico De Santiago, Santiago"
899,300000,1.0,30.0,"Parque Almagro, Parque Almagro, Santiago"
901,260000,1.0,24.0,"Excelente Oportunidad, Arturo Prat/santa Isabel, San Diego, Santiago"
902,300000,1.0,30.0,"Av. Mapocho 1800 - 2100, Santiago, Región Metropolitana, Chile, Parque Los Reyes, Santiago"
903,380000,1.0,47.0,"Arriendo Departamento Nuevo Metro Parque Almagro, San Diego, Santiago"
904,340000,1.0,47.0,"Arriendo Departamento Nuevo Metro Parque Almagro, San Diego, Santiago"
905,370000,1.0,30.0,"Departamento Nuevo En Arriendo, Parque O'higgins, Santiago"
906,330000,1.0,30.0,"Departamento Nuevo En Arriendo, Parque O'higgins, Santiago"
907,260000,1.0,24.0,"San Francisco 300 - 600, Santiago, Chile, San Diego, Santiago"
908,240000,1.0,28.0,"San Pablo, 1503, Centro Histórico De Santiago, Santiago"
909,290000,1.0,40.0,"San Martín 300 - 600, Santiago, Chile, Centro Histórico De Santiago, Santiago"
910,370000,2.0,47.0,"Sta Victoria 393, 8.3301e+06 - 8.3304e+06 Santiago, Región Metropolitana, Chile, Santa Isabel, Santiago"
911,380000,2.0,40.0,"Vicuña Mackena 955, Barrio Diez De Julio, Santiago"
912,400000,2.0,56.0,"Argomedo 321, Santiago, Chile, Santa Isabel, Santiago"
913,330000,1.0,37.0,"Limite De Ñuñoa Y Santiago, Bogotá - Sierra Bella, Santiago"
914,520000,2.0,56.0,"Frente A Parque Los Reyes, Parque Los Reyes, Santiago"
915,330000,1.0,30.0,"Parque O'higgins / Santiago Centro, Ejército - Toesca, Santiago"
916,319000,1.0,25.0,"Toesca 2173, Barrio República, Santiago"
917,480000,2.0,48.0,"Vicuña Mackenna 1231 Ñuñoa, Región Metropolitana, Bogotá - Sierra Bella, Santiago"
919,430000,2.0,50.0,"Sta Victoria 411, Santa Isabel, Santiago"
920,490000,2.0,55.0,"Eleuterio Ramírez 1070, Santiago, Chile, San Diego, Santiago"
921,260000,1.0,25.0,"Huérfanos / San Martin / Metro Santa Ana, Centro Histórico De Santiago, Santiago"
922,270000,1.0,32.0,"Matta, 524, Bogotá - Sierra Bella, Santiago"
923,285000,1.0,37.0,"Avenida Santa Rosa 1 - 300, Santiago, Chile, Bulnes, Santiago"
924,310000,1.0,34.0,"Departamento 1 D 1b A Pasos De Metro Quinta Normal, Barrio Yungay, Santiago"
925,350000,1.0,35.0,"Departamento En Arriendo A Dos Cuadras Del Metro Los Héroes, Centro Histórico De Santiago, Santiago"
926,360000,1.0,35.0,"Vicuña Mackenna 1865, Bogotá - Sierra Bella, Santiago"
927,330000,1.0,33.0,"Club Hípico / Domeyko, 0, Barrio República, Santiago"
928,400000,2.0,45.0,"Metro Santa Ana, Centro Histórico De Santiago, Santiago"
929,255000,1.0,25.0,"Santo Domingo / Metro Santa Ana, Barrio Brasil, Santiago"
930,520000,2.0,50.0,"Arriendo Departamento Amoblado, Metro Los Héroes, Santiago., Centro Histórico De Santiago, Santiago"
931,440000,2.0,38.0,"Av. Manuel Antonio Matta 747, San Diego, Santiago"
932,350000,1.0,30.0,"Av. Santa Isabel Con Serrano, San Diego, Santiago"
933,290000,1.0,26.0,"Entre Garcia Reyes Y Gral Bulnes, Barrio Yungay, Santiago"
934,550000,2.0,70.0,"Centro Histórico De Santiago, Santiago"
935,350000,1.0,40.0,"Entre Vicuña Mackenna Y Santa Elena, Bogotá - Sierra Bella, Santiago"
936,280000,1.0,26.0,"Eleuterio Ramírez 740, San Diego, Santiago"
937,280000,1.0,30.0,"Portugal / Argomedo, Santa Isabel, Santiago"
938,350000,1.0,34.0,"Club Hìpico / Domeyko, 0, Barrio República, Santiago"
939,420000,2.0,50.0,"Carmen, Bogotá - Sierra Bella, Santiago"
940,400000,2.0,51.0,"Metro Toesca, Ejército - Toesca, Santiago"
941,300000,1.0,28.0,"Santa Rosa 231, Santiago Región Metropolitana, Bulnes, Santiago"
942,390000,2.0,45.0,"A Pasos Del Metro Cal Y Canto, Centro Histórico De Santiago, Santiago"
943,300000,1.0,40.0,"Metro Santa Lucía, Santa Isabel, Santiago"
944,300000,1.0,32.0,"Mario Kreutzberger, Centro Histórico De Santiago, Santiago"
945,360000,1.0,35.0,"Sazie / José M.carrera, 0, Ejército - Toesca, Santiago"
946,430000,2.0,47.0,"Arturo Prat 300 - 600, Santiago, Chile, San Diego, Santiago"
947,300000,1.0,33.0,"Catedral 3033, Quinta Normal, Santiago, Chile, Barrio Yungay, Santiago"
948,460000,3.0,70.0,"Metro Santa Ana, Catedral, Centro Histórico De Santiago, Santiago"
949,460000,3.0,70.0,"Metro Santa Ana, Catedral, Centro Histórico De Santiago, Santiago"
950,275000,1.0,27.0,"Metro Santa Isabel, Santa Isabel, Santiago"
951,480000,2.0,77.0,"San Martín 85, Santiago, Región Metropolitana, Chile, Centro Histórico De Santiago, Santiago"
952,285000,1.0,32.0,"Carmen 1153, Santiago, Chile, Bogotá - Sierra Bella, Santiago"
953,295000,1.0,36.0,"Cercano A Av. Mapocho, Parque Los Reyes, Santiago"
954,270000,1.0,32.0,"Avenida Rondizzoni 2030, Parque O'higgins, Santiago"
955,370000,2.0,40.0,"Av. Vicuña Mackenna, 955, Barrio Diez De Julio, Santiago"
956,290000,1.0,30.0,"Calle San Ignacio De Loyola 691, Parque Almagro, Santiago"
957,450000,3.0,78.0,"Vive Comodamente En El Corazón De La Ciudad, Barrio Brasil, Santiago"
958,260000,1.0,24.0,"Home Estudio Metro U. De Chile, Bulnes, Santiago"
959,340000,1.0,37.0,"Centro Histórico De Santiago, Santiago"
960,280000,1.0,33.0,"Lord Cochrane 635 554, Parque Almagro, Santiago"
961,325000,1.0,31.0,"Bogotá - Sierra Bella, Santiago"
962,220000,1.0,32.0,"Sargento Aldea 1156, Parque O'higgins, Santiago"
963,175001,1.0,32.0,"Chacabuco 1250, Parque Los Reyes, Santiago"
965,289990,1.0,33.0,"Monjitas 360, Barrio Lastarria, Santiago"
966,340000,1.0,1.0,"Metro Santa Anta, Barrio Brasil, Santiago"
967,500000,3.0,70.0,"Santa Isabel 1 - 300, Santiago, Chile, Santa Isabel, Santiago"
968,429990,3.0,67.0,"Catedral / Manuel Rodriguez / Metro Santa Ana, Centro Histórico De Santiago, Santiago"
969,500000,2.0,52.0,"En Arriendo Departamento Con Hermosa Vista, Barrio Diez De Julio, Santiago"
970,300000,1.0,27.0,"General Jofré, 21, Santa Isabel, Santiago"
971,249000,1.0,25.0,"Santa Victoria / Carmen, Santa Isabel, Santiago"
972,260000,1.0,23.0,"Toesca/claudio Gay, Barrio República, Santiago"
973,479990,1.0,42.0,"Merced, Centro Histórico De Santiago, Santiago"
974,300000,1.0,35.0,"Amunategui/con Estacionamiento/ Rosas, Centro Histórico De Santiago, Santiago"
975,670000,3.0,90.0,"Santa Isabel, Santiago"
976,800000,4.0,90.0,"Maturana 1 - 300, Santiago, Chile, Barrio Brasil, Santiago"
977,450000,3.0,60.0,"R Cumming / Balmaceda 1405, Parque Los Reyes, Santiago"
978,295000,1.0,40.0,"Depto 1 Dormitorio Cocina Separada 1559, Centro Histórico De Santiago, Santiago"
